0	agreeing with gabrielle about the weird set up and ordering process you make your order to one person at the beginning of a very tall counter a second rings you up at the end of the counter then you go back to the beginning of the counter to order any additional ingredients to the second person very awkward great location for picnics at the fountain or on lake mendota it s not as good as what you can make and pack from quality ingredients but it is convenient based on the new mediterranean sandwich i tried pb s flavors are more intense than subway s thanks in part to their fantastic hot peppers which you can get as an add on but which might clash with certain sandwiches my sandwich did seem incredibly greasy though especially for a sandwich that was touted as greek style and no i don t think it was olive oil the bread was not noticeably different from subway s in sum pb is better than subway but only marginally potbelly does not really stand apart from the other greasy spoons on state st
0	we have eaten at this denny s the past two sundays for breakfast food was good both times the service however needs help literally this place is understaffed it took two hours to eat breakfast this morning for three adults and a child i have never had to a wait upon entering a restaurant not because there were no tables there were plenty of tables the small staff could just not get people to tables quickly enough everyone was working hard they just need more people we had to wait for a table then wait for a waitress then wait a long time for the food to be cooked and served we drank too much coffee with all this waiting the clientele is quite diverse
1	i ve been wanting to try this place since i moved to madison 8 months ago and i am so glad they did not disappoint didn t expect a monday night to have a 30 minute wait but the hostess was kind enough to update us on seating availabilities in case we changed our minds about sitting in a booth anyway it was a busy night bar and tables were full looking around people seemed to really enjoy their food we sure did fried pickles was easily the favorite of the night the portion they provide is not enough to satisfy the hunger of two people who like pickles the dill ranch was so yummy we coated our pickles in it again not enough dill ranch we want more boyfriend had the pub burger which he liked but felt he should ve ordered something else like the grilled sausage bun he was initially eyeing he didn t feel it was something out of this world i took a bite of it and i agree but i did steal some fries off his plate since they were pretty good the bibimbap i ordered which i d been craving for weeks was a perfect mix of the pork vegetables and the gochujang it was spicy but tolerable the egg was completely coated in the sauce that i didn t realize the egg was there boyfriend enjoyed the crispy rice and it was the first time he had it that way perfect crisp on the outside and i didn t feel like it was ripping apart the inside of my mouth definitely will be coming back for more
0	wow what happened we used to love this place but on our last two visits we ve encountered some of the dumbest people to ever roam the earth i mean we asked for two orders of mexirolls tonight and the total came to more than 140 00 when he adjusted the total to 13 06 i handed him 20 11 he started getting out a fistful of change until i stopped him and pointed out that he owed me seven bucks and just a nickel in change on our last visit we waited more than twenty minutes while an obviously untrained young woman couldn t seem to operate the cash register the food is still good but the aggravation just isn t worth it
0	the positive reviews for this place are entirely misleading this is in no way authentic chinese food the only thing authentic about the food is how authentically terrible it is my girlfriend had some merely adequate noodles from this place that hinted at decent food but a subsequent visit revealed this as illusory we had a chicken dish that could be described as chicken nuggets in a gravy this gravy despite being advertised as spicy had no flavor not even a generic spicy flavor we also had another noodle dish that was not just underseasoned but not seasoned at all even the mushrooms had no flavor and mushrooms are notoriously flavorful we ended up pouring soy sauce on it to give it some semblance of flavor perhaps we just ordered the worst things on their enormous menu but to even offer such offal reflects badly on an establishment if this is the best chinese in madison i am going to have to move
1	what a great place for lunch or dinner wonderful beer and cocktail selection the ginger and jameson specialty cocktail they have is to die for we visited for lunch and i got the black bean burger which was wonderful you can t go wrong with a pretzel bun but i have to say my friend won for best meal she got the pulled pork sandwich which is incredible the meat is shredded nicely and is no tender plus it comes with sweet potato fries get the sweet potato fries overall the atmosphere was wonderful however it does get super crowded in the evening and service was very pleasant every time i come to madison from st louis i always end up here and i am sure i will be back the only reason i left a star off is that the cocktails are great but overall a little pricey compared to other establishments around town
1	i m genuinely baffled that this restaurant currently has a 3 5 rating here on yelp the food i ve had here feels more like what i d expect from a 4 5 i ve come here on two occasions and both trips were solid the salsa that comes with the free chips is perfect to my tastes mildly spicy and full of flavor the chips themselves are also good i ve had tamales tacos and a mole burrito the tamales were my favorite with asssertive flavors and perfect texture the tacos were okay the shells weren t great the mole burrito tasted pretty good although i wish it had a bit more spice to it portions are generous prices are low you can easily be full for less than 10 personally i had no problems with the service i admit that one of my favorite things about this place is the fact that it s a restaurant run out of a house it turns out that i m weak for that quaint budget aesthetic
0	i have been to graze five or six times and it s never been great the fancy burger is always a mistake it tastes good for the first few bites but by halfway through it s just gross that s my experience of much of the food in order to make it comfort they kicked up the grease to the point that it s distasteful now when i go with friends i don t know what to order because everything i have tried before was a dud not a terrible place but there are better in the same area and price range
1	top notch i ve been so pleasantly surprised by the ethnic diversity in regards to restaurants here in madison and i think i can safely say we have some serious contenders in the indian cuisine scene my husband and i just purchased a home on the eastside of town so we are getting to know the local flavors and swad was our option this weekend we decided to order the vegetarian dinner for 2 and boy did it not disappoint for 32 dollars we got samosa naan 3 vegetarian entrees and dessert all of which were absolutely delicious the food had so much flavor and the portions were enough to make 2 meals with the only and i do mean only let down was the rice dessert just seemed a little watery flavorless to me but literally that is my only complaint about the whole meal if you are searching for a flavorful meal in the monona area swad is a great option
1	great bbq is more about the quality of the meat the rub and the amount of smoke time than it is about the sauce to that end i find that good bbq is rather hit and miss in the madison area that s why i was so surprised to find such excellent bbq coming out of a food cart about the size of your average pop up travel trailer it s called the pickle jar a rather unlikely name for an eatery that specializes in bbq but hey it s a name i ll remember especially after tasting their delicious smoked meats and what s this homemade pie for dessert wow two of my most favorite things in the world bbq and pie i paid them a visit on a wednesday afternoon when they were set up at the capitol view farmers market off cottage grove road on the city s far east side the food cart moves around so it s always best to check their website http www picklejarbbq com to find where they will be on any given day i ordered two sandwiches pulled pork and beef brisket and a slice of cherry pie pie flavors vary daily the group i was with also ordered a platter of pork ribs to share i ll start with the ribs excellent meat full size pork ribs not baby backs with just the right ratio of fat to lean intense smoke flavor which i really like a very excellent rub bringing out the flavor of the meat without overpowering it sauce served on the side was sweet and tangy of all the meats i sampled the ribs were my favorite and unfortunately the owners tell me they are the slowest sellers because ribs are not particularly conducive to eating on the run which of course is the type of diners that food carts tend to attract next up is the pulled pork sandwich they are a little larger than slider size served on a good bakery hamburger bun not wonder bread buns thank heaven the meat is moist and tender and again has that great smoky flavor that i find missing from many so called bbq places topped with two bread and butter pickle slices made from scratch and a little of their bbq sauce this was a great sandwich the beef brisket sandwich while certainly not bad was the least favorite of the three meats i sampled i thought the beef was a bit dry and crumbly this is likely my own prejudice showing here to me bbq is all about the pork i have heard from other people who really like the brisket here so perhaps i am not the best judge last but not least the pie in a word delicious tart cherries with just the right amount of sugar and spices and a hint of orange zest for a very pleasant finish to the palate the mealy crust was the perfect choice for this type of pie because cherries are so juicy and turn a flaky crust soggy so kudos for the awesome crust on this pie their website states that all of their meats are locally sourced and all of their sauces pickles cakes and pies are made in house from scratch the quality shows food carts have really come a long way from the days of hot dogs and soft pretzels they are more and more becoming a way for aspiring chefs to showcase their talents without having to sink their life s savings into a brick and mortar establishment the folks at the pickle jar are doing it right they are a welcome addition to the madison bbq scene and i hope they will be around for a long time to come i will definitely be back
0	gross this place was not good at all and the service was especially slow we ordered calamari nothing special but i liked that it wasn t so bread y you could actually taste the squid so one star for that ate less than half avocado roll nothing special rice to avocado ratio was nice so two stars for the avocado y taste almost finished the dish left a few pieces asparagus roll same as the avocado roll sweet shrimp i saw the cook not sushi chef use his water rinsed hands to thaw the shrimp under the running water in the sink hubs took one bite what should ve been a sweet tender taste was just a weird fishy taste and it was semi cooked instead of raw zero stars uni didn t touch we were expecting the golden yellow hue with a resemblance to a fatty tongue got slivers of neon orange blah mess hubs was way too turned off by the color to eat it zero stars unagi roll hubs ate two pieces said the eel had a weird taste zero stars miso cod entree decent however i didn t like the fact that they made this fifteen minutes before actually serving it to us we sat right by the cook station so i could see everything being made and being brought out my cod dish sat there for so long that it was warm cold by the time i got it my rice served in a separate bowl had an eyelash in it two stars for the fish only we were served two pieces ate the smallest piece and to go d the rest the waiter also brought out two dishes that we didn t order which we also didn t touch he got a little defensive when we told him we didn t order it manager took it off our bill what really turned me off personally was that our waiter was trying to get the customers to get the escolar sushi in place of the toro sushi they were out of the toro that day he said the taste was comparable to the toro uh no first off escolar is the cheapest fish out there second it is the most controversial fish out there as well google the side effects it s not pretty all in all i would not go back
0	i have had mixed experiences with this restaurant the lunch buffet has been very good at times but whenever i have ordered something it has been a disappointment and expensive unfortunately i ended up here on a date in the winter months and the place was almost as cold as it was outside we literally could see our breath as we were sitting right next to a gigantic space heater the staff has always seemed somewhat aloof and it almost seems they forget that they are actually running a restaurant instead of a lounge to watch the bbc with that said i have had some satisfying lunch buffet encounters so it hasn t been all bad my short advice summertime lunch buffet
0	i ve eaten here a few times and honestly and it s always been mediocre and it s a shame since it s literally a 1 minute walk away from my work i would love to love this place as i d eat here all the time for lunch but last night whoa what a terrible meal i ordered their special which was a fried chicken sandwich featuring sliced avocado the fried chicken was overcooked and a little too blackened the crust was rather flavorless and i was picking random dried herbs out of my teeth for like an hour it was everything a piece of fried chicken should not be the avocado was also not ripe barely edible i opted to disassemble my sandwich and eat the chicken with tons of ketchup and even then i gave the rest to my companion to finish off i chose the potatoes as my side and they were undercooked my friend s meal was a 10 bowl of vegetable soup which he did not really care for he s the kind of guy who will finish his plate even if the food sucks and even he struggled also you shouldn t find bay leaves in your soup note to kitchen staff please remove those going forth and yes the beer is overpriced i luckily ordered a beer that was on special but my friend was shocked by how much his beers were over 7 for a pint hell no the bartender who served us had a fun haircut and was pretty nice some of the other servers seemed stuck up and the actual restaurant space is beautiful the place is decked out with wood tin ceilings brick and cool lanterns it s such a nice space and it s a shame the dining experience just isn t that good
1	first time for us to eat at this diner in middleton wisconsin i had the delicious turkey burger which was on a wheat bun with leaf lettuce tomato pickle and a little bit of avocado served with a side of warm apple sauce it was delicious my husband said that the chocolate walnut pie that he ate was delicious our server ellia was excellent and all the wait staff were very helpful and professional they all were very busy and never stopped moving all the bakery goods looked awesome in the cases and were made fresh daily all the waitstaff wore comical t shirts about pies and the t shirts are for sale at a reasonable price a fun place and reasonably priced with delicious food
0	went after work late afternoon as i was looking for a drink and bite to eat the guy with the attitude behind the bar really didn t seem to give a damn that i was there i did at least manage to get a beer out of him even though i m sure he probably had to put more effort into it than he would ve liked of course ten minutes after he serves me his shift is up so seems he was all standoffish because he wouldn t be getting the tip i put on my tab boo hoo doesn t mean you need to come across as a dick i know that and i hate interacting with the general public the woman who replaced him was nice but that first interaction soured me on the experience to the point where i only ordered one more beer and no food plus the spotted cow tasted off basically i m not coming back here if i m the one who has to pay
1	for the price you pay the burgers and fries are definitely well worth it the interior is pretty casual like a retro diner we got there around 11 30am and about 5 tables were already taken by 12 10pm this place is bustling with traffic order comes fast and they don t skimp on ingredients nor quality burgers are about 4 5 and fries are about 2 it s kind of a toned down version of denny s i will definitely go back to it btw there are exactly 5 guys working there i suppose if they need extra staff they ll have to hire women p
0	their truffle fries were yum for appetizer we were a group of six two of us tried their all american prime burger and loved it one are a vegetarian burger that she thought was okay their steak grilled cheese was very nice and one of us had the dinner special it was a miso salmon with white rice and asparagus i tried a fish taco and didn t care for it the fish was dry and the taco itself was not great all in all we had a mix experience if i go again i will definitely go for their truffle fries and stay away from their fish taco and veg burgers cheers
1	the moment you walk in you are transported into another time and place they had live music that fit the scene made the atmosphere and stayed background enough to have a conversation check it out tuesdays through saturdays order the pecan catfish with the crawfish bbq on top aka maria s special it sounds wacky but the pecans really go with the blackened catfish the tasso and shrimp fettuccine a combination of shrimp smoked ham and mustard cream sauce sounds like a questionable combination but it is soothing hot soul food at its fanciest everything we ate had depth richness and finesse if you are a soup snob definitely get the soup over the salad option presentation was lacking but i don t think that s the point of soul food service is sassy but whole hearted we walked in without reservations at 7pm on a friday and when we asked if we could sit at the bar we were told yeah if you can find seats we found a couple stools and ordered dinner at the bar it isn t bend over backwards service but they are real people and sometimes that s better maria our bartender who s worked there 13 years gave excellent food and drink recs and was really attentive despite the rush she basically made our night it s a great place to bring guests if you want to head off to a chill and unexpected place even better if you re prepared to stuff your faces with well executed comfort food try the sazerac if you want a stiff sweet drink and the hurricane if you want a fruity refreshing beverage that punches like a long island the crowd here is mature and casually well dressed
1	this was the second time i ve eaten here the first time was a few years ago and i had the brisket and ribs the ribs were really good and the brisket was decent it was the flat and was cut thin probably because it was a touch dry it had a good flavor though the second time was this month july 2014 and i got the brisket platter with two sides the baked beans were decent nothing special but tasted fine the mac n cheese was pretty good there was a lot of cheese sauce in relation to macaroni i like a little crunch to my mac and cheese but this was thick and creamy which is ok the brisket was great it wasn t cut paper thin had a nice smoke ring and was easily pulled apart with fingers in other words it was tender and not dry at all much better than the first time i visited my only complaint would be they put sauce on the brisket i prefer sauce on the side because good barbeque doesn t need sauce and this brisket didn t need sauce
0	just got home from our first visit there with friends the place is not that bad shoes seem a bit old but passable balls are not organized by weight but a bit of searching and you ll get what you need we had a very bad customer service experience their website has coupons you can print and take with you we were standing near the counter and trying to decide to use the 2 hours for the price of one or the bogo discounts the guy at the counter said we could start bowling and they would us the coupon that was less expensive when we were done we kept our eyes on the lock and after a while decided we d use the two hours for the price of one option the problem is that when we went to pay there was a different guy at the counter he told us the hourly option was pre pay only he made no effort to help us out and was really quite disagreable this is unfortunate we live within walking distance but have always gone to villiage lanes in monona the customer service there is much better steer clear of dream lanes
0	for years i have wanted to come to your bar and check it out a bunch for my friends got together last night and decided to check out a new bar location which was yours as you know there is plenty of others places in madison we could have taken our business after getting severed with our first drinks and having a great time what happened next was very disappointing your staff decided to totally ignore my group of friends 15 thirsty drinkers and not provide service we were not intoxicate i only had one drink after 20 30 minutes of waiting patiently for service we left for a bar that would provide service myself and majority of my friends are from the hospitality industry and we would never treat customers in this fashion the bar was not busy or under staff sincerely one very disappointed customer
1	when i see a sub 4 star overall rating on yelp i have certain expectations and i ll often actually avoid the place but a friend of mine wanted to check umami out so i checked my assumptions and i loved it we went during restaurant week so it was packed at we ate at the bar the buzz in the place was great and you could tell it was a place where people were having a great time brandon and i ignored the restaurant week menu simply because it would have been way too much food and we shared an order of the buns the dumplings and we split a bowl of ramen the pork belly buns were delicious the pork was soft and flavorful and the hoisin sauce was the perfect pair the dumplings were less remarkable simply because they bore a strong resemblance to asian kitchen take out but i love asian kitchen take out so i thought they were good the tonkotsu ramen was delicious this was the part i was most nervous about because people seemed to have the most negative opinions about that but it was great the broth was flavorful the noodles were nice and thin the egg was absolutely delicious even the pork which was my least favorite part was nice and salty and added a lot of flavor on a tip from another yelper we decided to split a bowl it s 1 50 extra and they give you separate bowls extra meat and an extra egg great deal and the perfect amount of food
0	i went through the drive through with about 4 cars ahead of me after placing my order it took about 15 minutes just to get to the window where i then waited 28 minutes being ignored i know the exact time because i looked at the time stamp on my receipt there were at least three cars waiting behind me too i finally got the attention of the lady inside to see what the problem was and i was just told that they are short staffed and they make the food fresh to order which i guess means they go out back and wait for the chickens to mature slaughter them and then make the nuggets i asked for a manager when she finally showed up i was not given an apology just the same story of being short staffed at this point i had asked to just have my money back so that i could go elsewhere still no food and i was told by said manager that she doesn t know how to do that so i waited and finally 28 minutes later got my food which was cold and my milkshake had long since melted waste of my time and money i did get a phone number also for what i was told the general manager called it was a cell phone with no name on the voicemail left a message anyway no return call i won t ever be back and i don t think they even care
0	my boyfriend mom and i stopped in here for a quick lunch on a saturday afternoon we heard good things and figured we would give it a try while in the area the seating was limited around 2 30 pm but we managed to find a table for 3 i honestly didn t spend enough time reading the menu and kind of just ordered based on the vegetarian recommendation of the guy running the register he was very nice and tried to offer me several items that he thought were great i settled on the peanut glaze bowl and veggie wontons for us to share my company both got the black bean and pork dish none of us were really impressed with our noodle bowls in my opinion they should have more veggies otherwise it s just too much noodle for my taste mine was garnished with cucumber slivers but not enough to add any flavor broccoli would have been nice their bowls were bland too and i think the pork should be sliced and not tiny chunks like another person mentioned the wontons were okay but i have had better i think they were filled with just seaweed or possibly spinach couldn t tell but the dipping sauce was good all in all i was pretty sad that i spent 27 dollars there for 2 of us to eat i paid for two meals and the wontons i left wishing i had spent that money at noodles and co or anywhere else for that matter i don t live in the area so i won t be back but it s possible they have other items on the menu i would enjoy
1	i will build a little rock shrine in my backyard and place a tiny pizza statue in it because dear lord i am grateful for salvatore s a group of friends and i went to salvatore s last saturday night we arrived early for dinner 5 30 because we didn t want to chance any waiting in line i have to admit that i am not particularly hungry at 5 30 and i was concerned that i wouldn t really enjoy myself ha as soon as we walked in my stomach made a hideously loud pavlovian response type growling noise we started our dinner with the burrata which is their house made mozzarella served with crisp bread and strawberries i m busy fashioning a burrata statue to sit next to my pizza statue we followed that with the salad of the day which was lovingly coated with a miraculous pineapple vinaigrette sigh and sigh again because i want more of it now all of it oh my gawd the pizza we chose the tomato pie and terrence s favorite it s my favorite too terrence actually the tomato pie is also my favorite i have a sneaking suspicion that everything i eat here will be my favorite so the sauce the sauce is fresh tomato y and not acidic or sweet or overly herby it s the perfect sauce it also did not give me indigestion which while gross to mention in a public forum is super important to me for the obvious reasons the hand tossed crust is the perfect thickness to chewiness to crunchiness ratio also i managed to stuff in some dessert which that night was a honey custard yep honey custard statue delicious i use the word delicious because i lack the vocabulary to express how much i was grooving on my honey custard plus it was served in a mini mason jar which is always my favorite custard vessel i m always trying to marry food but this time i have drawn up the papers and booked the venue i love you salvatore s
1	this place is amazing we were driving out of madison on a sunday morning after a wedding and the son wanted donuts but i wanted mexican hubby didn t much care found this place on yelp and plugged it in the gps after trekking somewhat the direction home we found it in a nondescript strip mall and we couldn t quite tell if it was even open so glad it was giant pastries on enormous pans were being brought out of the kitchen and shoved into every nook and cranny possible having never been to this kind of bakery it took us a few minutes to orient ourselves and the staff kindly let us stand around looking befuddled you grab a big tray and walk around putting whatever you want on it and then they wrap each pastry individually and put it in a bag for you there is a counter with menus in ingles or spanish and this is where the real fun starts i ordered some sandwich not a torta but i can t remember what they called it that is a specialty of the restaurant and all three of us ate it throughout the 10 hour drive home it had breaded and fried chicken breasts at least 3 and slices of spicy sausage tomato avocado marinated peppers onion some sort of mayo and it was to die for son didn t care for the donut he got mexican choco frosting was not close enough to dunkin for him but that s his problem the pastries were light and airy with just the right amount of filling and sweetness even the coffee was good i can t wait to get back up there to go again oh and we got 6 pastries 1 coffee 2 sodas and that huge sandwich for 22 major bargain
0	we ate here a few weeks ago for our wedding anniversary it was a tuesday and we just wanted someplace to get a nice bite to eat without long lines or crazy prices but someplace appropriate with some kids we should have kept looking apparently the older boys i m still feeding the baby each got the kids pizza meals not their own little bitty pizzas but two very thin crust slices with pepperoni i think these came straight from the freezer at the closest grocery store both kids were still starving after this my husband ordered the fajitas they smelled really good and came out on the standard sizzling plate but were only ok also the beans were cold the cold cheese on top wasn t even close to melting i had the ravioli artichoke and spinach maybe i can t remember for sure but it was definitely meatless there was almost no flavor to speak of and the pasta part of the ravioli was hard i had a choice of marinara or alfredo and went with the red i think it came from the same grocery store as the kids pizzas one bright spot the placemats for the kids were good and they got a large cup full of crayons this place looks nice on the outside but i don t plan on eating there ever again also the acoustics are insane in the dining area the bar section looked even worse and we were the only people there for the first half of our meal
1	beautiful atmosphere some of the best fish ever they ve modeled the dining room after the french quarter going so far as to include a balcony and a working fountain in the middle of the restaurant i opted for the andouille crusted tilapia and i was not disappointed i still think about it months after i last ate it on the outside a perfectly crispy slightly sweet savory and garlicky crust packed with seasonings on the inside was a hearty slightly salty perfectly cooked piece of tilapia that came apart in layers i ve always obsessed over my beloved chicken fish so i was glad to go with what i like and see that liliana s had done it justice the sweet potato mash on the side was addictively delicious and the julienned veggies pretty impressive as well service may have been the fastest i ve ever received although i did come in on a slow weekday afternoon we were in and out of there in half an hour
0	took 40 minutes for our order for a burger salad salad was a bowl of spinach and endive with a couple diced tomatoes can you skimp any more oh wait yes you can you have to buy the salad dressing separate tack on 50 cookies were a nice touch but rather insulting when they re just shy of burned could have used them for hockey pucks speakers were so loud my seat vibrated don t even think about having a conversation all in all not a good experience won t be back and i don t recommend it for you plenty of other great restaurants in the area i ll be sticking with the old fashioned from now on get your act together bucks
1	i don t normally like breakfast food before i came to the og pancake house i had never eaten potato pancakes or eggs benedict after coming here i m hooked on both or at least the pancake house version of both breakfast here was absolutely incredible never been to a diner that was as friendly or prompt easy enough to get in and get out on a monday morning the eggs benedict was delight from start to finish the bread balances out the goopiness of the cheese and the salty meat really hits the spot just combines really well easier to eat than you d think the potato pancakes were just as good as they tasted like lighter hashbrowns mixing in the applesauce and sour cream was delicious as well also my coffee cup literally never hit half full that s how crazy on point the service was if you re in the area at the right time do yourself a favor and go here get your og pancakes on i ll be back for sure if i m ever in madison
1	i grabbed a quick lunch here and i was very pleasantly surprised i ordered the hot and spicy beef with hot and sour soup the portion was absolutely huge the soup was not a full standard size cup but still more than enough with the rest of the meal the meat had was cooked well and the vegetables were plentiful although the big pieces of green pepper threw me a bit but this seems to be a common element of most styles of this dish there also was a note of ginger that was really awesome the spice level of both dishes soup and beef could have been better it was very mild for being listed as spicy the real standout was the fried rice that came with this dish was not a mere afterthought and actually had flavor peas and carrots it was good i would definitely be willing to try more of the menu once i finish my leftovers of course
1	surprisingly great hotpot we decided to stop by based on the reviews and it sure did not let us down it s a clean cute little restaurant with great parking it was pretty busy as we arrived around 8pm on a friday evening we ordered the spicy kimchi broth with beef wow the portion was huge they gave a lot of veggies which we did not finish and a perfect amount of beef the broth on the other hand was alright a little too bland for a kimchi broth i was expecting a little bit more flavour staff was amazing defiantly a must if you re in the area and is craving a something little nice and warm
0	let me paint a picture it s 12 45pm on a weekday at the food court it s relatively slow with no line at the burgers ethnic food b b q the worker gives you two free samples of beef and chicken nothing special but there s no line and should be quick i order a simple chicken sandwich and it ll be seven minutes fresh to order okay i have time same guy disappears back into the kitchen and gives me an update two minutes out i step away from the counter and check two minutes later almost ready i check again and get oh i forgot about you what he was looking at his phone while he waited and i m his only customer you forgot about your one customer he throws in a free batch of fries and drum roll a cup of water for the wait that s right i got a free water the fries were dry and some were crunchy surprisingly the chicken sandwich was tasty and moist the bun was great too maybe one of the best chicken sandwiches i ve had in a food court the whole experience was frustrating and i still don t know how he pulled off the chicken sandwich when it should have been dry with how long he let it sit on the grill
0	let me say that in the beginning way way back brocach was excellent we just stopped in earlier this evening for dinner and wow what a terrible change brocach is no more an irish pub than mcdonalds is a 3 star michelin restaurant like everything else downtown it has been gentrified catering to the yuppie wannabes that inhabit the downtown of madison these days the menu is decidedly crap the couple of dishes that are named after traditional irish fare are nothing close to the real deal aside from the menu having been butchered and cut down to about 1 4 of its original size it offers nothing that cannot be found within a few blocks in any direction we were so disgusted with the choices hamburger on an english muffin really we just went for the fish and chips our daughter went for shepherds pie off of the kiddie menu the fish was nothing great we ve had better elsewhere to be sure what dug at me was that there were no condiments on the tables apparently you get what they feel you should have in terms of simple things like ketchup which comes in a tiny little plastic dish my daughter hated the shepherds pie i switched with her and she was right to hate it terrible i ve been making shepherds pie for over thirty years if it has beef and not lamb it s cottage pie by the way brocach from a recipe my grandparents brought over i know a thing or two about irish fare and none of this garbage was it i may be irish american but i am all irish and what we experienced tonight was nothing irish it was madison yuppie hipster cuisine served up in a faux pub setting if you think you know irish food or what an irish pub actually is but in truth know nothing about it then by all means head to brocach you can enjoy a completely false perspective on both however if you are looking for real irish food in a real irish setting painting gaelic phrases on a wall does not an irish pub make run as far away from brocach as you can it s am embarrassment to all things irish we will not be returning there is nothing authentic about the place the atmosphere is just wisconsin boozehound like every other tavern in the state not at all irish this is an example of the need to have laws prohibiting places from naming themselves irish pub greek tavern italian restaurant etc when they are so far from the real thing they should be embarrassed if you want to hit a real irish pub you need to head to chicago or new york or boston for a spot on experience note that you will only find these places in the crappy parts of town no self respecting irish pub will be on a posh neighborhood better yet go to ireland just don t go to brocach
0	disappointing sorry to say the soup was served lukewarm the yaki udon with chicken was below par the chicken was dry and tough the vegetables were small and hard to find and the entire dish seemed steamed rather than pan fried the sauce was just ok i ve had much better yaki udon including at the state st location the hibachi steak had pretty good flavor but i ve never seen a hibachi meal like this everything the shrimp meat and vegetables all came swimming together in a large pool of sauce and here i thought that presentation is such an important part of japanese food the folks at takara must know better than this i d go back if i knew that takara was going to take their food more seriously and serve it with more pride
0	i ve heard great things about mia za s and i know many friends who enjoy their menu but i haven t had anything that was worth the price as of yet the menu allows for customizing your pasta sauce and ingredients but as someone with little cooking experience i ve ordered too many meals with disastrous combinations this problem can mostly be attributed to myself but i ve also had many dishes from the main menu and found all of them to be bland and unappetizing one would think that with the amount of times i ve eaten here i would have found one dish i liked but it hasn t happened therefore i wouldn t recommend this joint to anyone passing through state street skip it for something better
1	i have driven by this place many times and it always looks packed i went saturday night on a whim i will start by saying the staff is uber friendly happy to answer questions and give recommendations the store was very clean considering patrons leave there skillets and trash at the table there was a guy flying around cleaning and conversing with patrons if he isn t an owner or manager he deserves a nice bonus i ordered the large mama s mac and a drink the meal deal included a freshly homemade chocolate chip cookie for less than a dollar more okay sold i managed to find a table and awaited my dinner it arrived bubbly hot i thought the portion was huge and with the richness of the mac and cheese i only ate half i had a nice portion and a cookie for lunch the next day i would be interested in coming back and trying another flavor from their menu of 10 different choices this is a completely different place than noodles co so i don t get the comparisons i found the price to be similar or less costly than noodles if i was seeking a real mac and cheese while i m out and about i would happy find my way back to macs
0	good heavens why are you thinking of eating here overpriced and over processed waitress suggested lemonade perhaps a raspberry one imagine my surprise when it appeared i was served a melted blue snow cone with two maraschino cherries and i m not twelve i tried the lunch special of cesear salad shrimp entree portion was fine for the price but was the salad ever bland at least the lettuce was fresh paul newman s dressing is better three tiny croutons on top and flavorless cheese meh shrimp seemed to have heavy flour breading with pepper and cayenne to disguise the flour taste i won t be going back you want to go chain at least go to one with better food or better pricing service was fine
0	you know i have eaten at liliana s many times and they have some very good food but i don t know that i ve ever had worse service than what my family and i experience last night when we tried to enjoy a meal notice the emphasis on tried from the very beginning the service wasn t great it took a long time to even get some water much less some drinks on top of that we had to ask 4 times for a children s menu we never received it and instead got a brief listing of some of the items on the children s menu after finally getting our drinks we ordered our meals our appetizers came out relatively quickly as did the children s meal then we waited and waited then we start to notice food coming out to people who came in after us not only had we not seen our meals but we also hadn t been offered drink refills we asked our server what was going on the first excuse was i m at the whim of the executive chef oh so the executive chef is determining who gets food and not the order that people ordered interesting so we wait some more more time goes by and we ask about our food again because now we re seeing people who came in 20 30 minutes after us paying their bill and leaving this time the server has no excuse or even an estimated timeline and instead offers us some drinks i would have even accepted a lie about what happened and while i understand that people order different items and some things take longer than others none of us ordered complicated menu items and that doesn t excuse having people sit for almost two hours without having their meal served to them finally as we approached the two hour mark we all decided we had had enough and told them we wanted to pay the bill and leave the server did me the favor of drinks and meals are on them really what meals if my meals are on the house then can i please have them so we left and sorry liliana s but you lost our patronage
1	oh dickey s you moving right next to my work has cost me i m addicted and i always look forward to more i am always wary of chain barbeque joints it s hard to find one that sticks out however dickey s has impressed me time and time again i always get the pulled pork sandwich with the original and a tad bit of spicy barbeque sauce the pork is moist and the sauce is absolutely delicious i don t have much to say for the sides however they taste fine but just that prices so cheap i can walk away with a small sandwich for 5 for the cost this barbeque is especially worth it i can find myself eating here twice a week and it s pretty difficult to stop parking is always available and i ve never seen a line longer than 5 minutes the interior is clean and always smells amazing dickey s you have my attention i can t wait for more
1	went here for some late night noms after a long day of drinking at the terrace 3 members of our 6 member group arrived a few minutes before the rest of us and were seated at a 4 top near the bar we were a little confused as we had told them that we had 6 in our group we asked if we could sit in the relatively upstairs in a booth where we could all sit together and were told that was fine after settling in we were told by a different waitress that they did not take orders or serve food upstairs after 10 on a sunday however we could go down to the bar and order and wait for the food there we chose that option and two of us went down to order for the table my husband and i split a byo wood fire grilled pizza with sausage and feta they did not skimp on either ingredient the crust was doughy yet crunchy if that makes sense we also split the dessert pizza because treat yo self highly recommend best 6 you ll ever spend i also got a drink but can not for the life of me remember the name of it i plan on returning sometime when i haven t been drinking all afternoon so i can truly appreciate the food and decor more but it won t be after 10 pm on a weeknight
